KOI Name,NExScI Disposition,Kepler Name,Period,Time of Transit Epoch,First Transit Time (BJD),Impact Parameter,Duration,Transit Depth,r/R,Fitted Stellar Density,Planet Radius,Semi-major Axis,Inclination,Teq,Insolation Flux,a/R,Limb Darkening Coeff1,Limb Darkening Coeff2,Limb Darkening Coeff3,Limb Darkening Coeff4,Teff,log(g),Metallicity,Stellar Radius,Stellar Mass,Max single event sigma,Max Multievent sigma,Transit Model SNR,KOI count,Transit Number
K02053.01,CONFIRMED,Kepler-356 c,13.12162167,133.39526,2454966.395,0.807,3.6138,196.9,0.013999999999999999,0.5475399999999999,1.99,0.11199999999999999,87.29,913.0,164.48,17.08,0.324,0.303,0.0,0.0,6140.0,4.265,0.0,1.2770000000000001,1.094,5.365,27.21,32.7,2,97
K02053.02,CONFIRMED,Kepler-356 b,4.6126736,132.7757,2454965.776,0.755,3.0643,133.2,0.011000000000000001,0.42038000000000003,1.6,0.055999999999999994,84.44,1294.0,663.8,7.79,0.324,0.303,0.0,0.0,6140.0,4.265,0.0,1.2770000000000001,1.094,5.74,28.706999999999997,34.3,2,293
K07631.01,FALSE POSITIVE,,0.9833045109999999,132.48478,2454965.485,0.47700000000000004,1.78,79.9,0.008,1.08608,1.1,0.021,82.82,2121.0,4774.53,3.815,0.33399999999999996,0.302,0.0,0.0,6363.0,4.386,0.21,1.198,1.273,4.2219999999999995,8.494,10.1,1,1365
K06266.01,FALSE POSITIVE,,1.109841858,132.16559850000002,2454965.1659999997,0.12,8.11952,300713.0,0.507,0.09579,177.78,0.024,86.26,2944.0,17830.7,1.841,0.389,0.273,0.0,0.0,5788.0,3.6069999999999998,-0.04,3.2110000000000003,1.52,1067.138,8039.847,2082.6,1,1232
K01004.01,FALSE POSITIVE,,1.8385149680000001,352.72266,2455185.723,0.045,2.7391,2721.7,0.047,0.88118,4.86,0.03,89.53,1426.0,974.1,5.4,0.41,0.26,0.0,0.0,5751.0,4.508,0.14,0.94,1.038,44.214,272.29400000000004,63.7,1,616
K05982.01,FALSE POSITIVE,,1.838514245,132.101259,2454965.101,0.9470000000000001,3.2601,118965.0,0.5,0.7623,57.6,0.027999999999999997,79.4,1572.0,1447.16,5.145,0.373,0.27899999999999997,0.0,0.0,5799.0,4.3260000000000005,-0.3,1.055,0.861,210.582,2077.959,470.0,1,726
K01020.01,FALSE POSITIVE,,54.35635067,164.070221,2454997.07,1.1420000000000001,6.4345,10510.4,0.28300000000000003,0.34558,38.81,0.29,88.27,566.0,24.18,37.79,0.324,0.303,0.0,0.0,6161.0,4.281000000000001,0.0,1.255,1.095,143.82399999999998,570.4019999999999,628.1,1,23
K04937.01,FALSE POSITIVE,,1.8437362000000002,132.23042,2454965.23,1.189,21.04,341.1,0.20800000000000002,0.0098,25.26,0.03,10.01,1628.0,1655.74,1.208,0.359,0.287,0.0,0.0,6032.0,4.3580000000000005,-0.04,1.114,1.033,3.6,16.576,83.4,1,620
K04938.01,CANDIDATE,,55.180772,147.7141,2454980.714,0.306,9.791,474.6,0.02,0.45711,2.37,0.295,89.58,531.0,18.79,41.9,0.319,0.302,0.0,0.0,6306.0,4.426,-0.1,1.0759999999999998,1.126,4.102,8.709,11.5,1,20
K06267.01,CANDIDATE,,13.8911152,137.3481,2454970.348,0.168,5.062,204.9,0.013000000000000001,0.9017,1.12,0.10099999999999999,89.54,674.0,48.8,20.95,0.39799999999999996,0.267,0.0,0.0,5472.0,4.499,-0.54,0.79,0.718,3.27,8.821,10.3,1,95
K02682.01,FALSE POSITIVE,,8.53161917,136.27763000000002,2454969.278,1.1179999999999999,2.9596,65744.0,0.5,2.78973,54.6,0.08199999999999999,87.1,891.0,148.92,22.1,0.40399999999999997,0.262,0.0,0.0,5780.0,4.438,0.0,1.0,1.0,15.512,90.87799999999999,86.1,1,89
K03712.01,FALSE POSITIVE,,3.1870872410000004,132.8582,2454965.858,0.665,7.2897,129093.0,0.359,0.12597,928.96,0.06,80.61,4037.0,62743.06,4.074,0.6729999999999999,0.09,0.0,0.0,4599.0,2.137,0.07,23.673000000000002,2.799,99.29,767.7460000000001,197.0,1,164
K03461.01,FALSE POSITIVE,,18.79852,138.02082,2454971.0209999997,0.9359999999999999,4.795,487.4,0.026000000000000002,0.10778,2.04,0.124,85.75,509.0,15.82,12.63,0.619,0.114,0.0,0.0,4808.0,4.5889999999999995,-0.1,0.715,0.723,3.387,9.504,11.2,2,74
K03461.02,FALSE POSITIVE,,3.18740907,132.8032,2454965.8030000003,0.14400000000000002,6.19,137.5,0.01,0.1173,0.81,0.038,87.93,919.0,168.43,3.9789999999999996,0.619,0.114,0.0,0.0,4808.0,4.5889999999999995,-0.1,0.715,0.723,2.8569999999999998,7.694,9.2,2,411
K03598.01,FALSE POSITIVE,,18.79862195,138.028268,2454971.028,0.524,7.4782,380204.0,0.634,1.40664,55.07,0.133,88.99,575.0,25.91,29.73,0.509,0.196,0.0,0.0,5334.0,4.585,-0.02,0.7959999999999999,0.893,337.86199999999997,1397.6979999999999,551.3,1,0
K04939.01,FALSE POSITIVE,,281.36926,215.41653,2455048.417,0.038,66.892,12435.0,0.098,0.010490000000000001,56.94,0.9329999999999999,89.94,507.0,15.57,35.277,0.62,0.124,0.0,0.0,4818.0,3.125,0.1,5.303,1.3659999999999999,12.138,15.945,135.6,1,4
K06268.01,FALSE POSITIVE,,7.234965722,134.58230700000001,2454967.582,0.5479999999999999,7.0245,164848.0,0.391,0.37206999999999996,34.03,0.07,86.89,843.0,119.12,10.097999999999999,0.373,0.27899999999999997,0.0,0.0,5653.0,4.573,-0.3,0.7979999999999999,0.868,335.43,2266.067,671.3,1,186
K03920.01,FALSE POSITIVE,,14.46993942,141.81105,2454974.8109999998,1.0270000000000001,7.455,1235.3,0.087,0.013940000000000001,85.84,0.135,78.96,1713.0,2033.61,5.36,0.608,0.132,0.0,0.0,4735.0,2.715,0.0,9.043,1.5490000000000002,12.96,29.386,41.9,1,186
K02671.01,FALSE POSITIVE,,21.47642727,149.26156,2454982.262,0.006,5.5498,348130.0,0.545,3.90916,59.5,0.151,89.99,655.0,43.52,45.678999999999995,0.40399999999999997,0.262,0.0,0.0,5780.0,4.438,0.0,1.0,1.0,49.702,221.215,124.8,2,0
K03745.01,FALSE POSITIVE,,7.45306683,131.76434,2454964.764,10.337,4.7617,46552.0,9.562999999999999,7.4908,1044.28,0.075,68.35,932.0,178.53,28.0,0.40399999999999997,0.262,0.0,0.0,5780.0,4.438,0.0,1.0,1.0,56.638000000000005,193.37,84.3,1,44
K06269.01,FALSE POSITIVE,,7.45301717,131.77618,2454964.776,0.035,3.685,551.5,0.02,1.33568,37.37,0.09699999999999999,89.87,2595.0,10730.53,15.77,0.687,0.081,0.0,0.0,4475.0,2.329,0.38,16.755,2.185,7.54,13.356,18.3,1,177
K04909.01,FALSE POSITIVE,,1.65320144,132.40988000000002,2454965.41,0.14800000000000002,1.525,132.1,0.01,3.9506699999999997,0.74,0.024,88.98,1059.0,296.8,8.3,0.6659999999999999,0.077,0.0,0.0,4544.0,4.609,-0.22,0.6609999999999999,0.647,3.347,8.309,6.7,1,403
K06270.01,FALSE POSITIVE,,2.442941283,132.01146799999998,2454965.011,1.1640000000000001,4.1847,37338.0,0.441,0.20225,48.18,0.036000000000000004,73.07,1352.0,788.17,4.0,0.40399999999999997,0.262,0.0,0.0,5780.0,4.438,0.0,1.0,1.0,52.25899999999999,494.116,229.7,1,393
K06271.01,FALSE POSITIVE,,2.44295727,132.00292,2454965.003,1.242,4.0656,15298.0,0.406,0.11367999999999999,44.35,0.036000000000000004,67.88,1352.0,788.17,3.3,0.40399999999999997,0.262,0.0,0.0,5780.0,4.438,0.0,1.0,1.0,21.272,104.934,85.5,1,113
K00363.01,FALSE POSITIVE,,2.442945167,171.09721000000002,2455004.097,1.217,4.0145,677.9,0.24600000000000002,0.01649,38.29,0.035,45.36,1587.0,1499.89,1.733,0.405,0.264,0.0,0.0,5657.0,4.121,0.06,1.4280000000000002,0.983,18.136,108.76799999999999,102.8,1,550
K00440.01,CONFIRMED,Kepler-156 c,15.90688891,177.9305,2455010.93,0.013999999999999999,3.9879,924.7,0.027000000000000003,2.29229,2.35,0.11599999999999999,89.97,588.0,28.32,31.3,0.575,0.15,0.0,0.0,5097.0,4.553999999999999,0.08,0.797,0.8290000000000001,11.444,55.403999999999996,75.0,2,86
K00440.02,CONFIRMED,Kepler-156 b,4.973455252,170.88579099999998,2455003.886,0.8170000000000001,1.6519,741.6,0.027999999999999997,2.2835099999999997,2.46,0.054000000000000006,86.75,867.0,133.55,14.4,0.575,0.15,0.0,0.0,5097.0,4.553999999999999,0.08,0.797,0.8290000000000001,7.882999999999999,51.693000000000005,65.4,2,258
K04941.01,FALSE POSITIVE,,262.71162000000004,134.3692,2454967.369,0.019,7.72,1449.0,0.034,5.32474,3.69,0.76,90.0,272.0,1.29,268.8,0.45299999999999996,0.233,0.0,0.0,5398.0,4.375,0.04,0.99,0.847,5.252000000000001,7.433,7.0,1,3
K03699.01,FALSE POSITIVE,,3.31577795,131.53883000000002,2454964.539,0.633,4.2349,94567.0,0.3,0.55284,27.77,0.042,84.7,1104.0,349.78,6.849,0.442,0.24,0.0,0.0,5528.0,4.516,-0.14,0.8490000000000001,0.8640000000000001,57.821999999999996,356.52,124.6,1,101
K01003.01,FALSE POSITIVE,,8.360616221,172.264978,2455005.265,0.21,7.5385,28066.3,0.151,0.24048000000000003,40.35,0.08900000000000001,88.75,1263.0,601.6,9.613999999999999,0.47200000000000003,0.225,0.0,0.0,5463.0,3.79,0.34,2.445,1.3430000000000002,68.804,555.956,425.6,1,153
K01944.01,CANDIDATE,,12.18420006,139.05643999999998,2454972.056,0.746,2.5014,499.3,0.022000000000000002,2.24035,2.59,0.10300000000000001,88.36,819.0,106.52,26.0,0.41,0.26,0.0,0.0,5771.0,4.374,0.06,1.068,0.9840000000000001,5.314,25.759,23.3,2,113
K01944.02,FALSE POSITIVE,,8.3606759,138.81933999999998,2454971.819,0.259,6.287000000000001,194.8,0.013000000000000001,0.26798,1.49,0.08,88.51,929.0,176.04,9.97,0.41,0.26,0.0,0.0,5771.0,4.374,0.06,1.068,0.9840000000000001,4.989,12.588,17.7,2,157
K06272.01,FALSE POSITIVE,,3.31587688,131.50648,2454964.506,0.688,3.1519999999999997,185.6,0.013000000000000001,0.37789,1.27,0.040999999999999995,83.45,1097.0,342.77,6.03,0.442,0.24,0.0,0.0,5385.0,4.476,-0.06,0.875,0.835,3.5869999999999997,9.878,11.4,1,341
K02280.01,CONFIRMED,Kepler-1172 b,26.0203329,154.5286,2454987.529,0.7040000000000001,4.965,1164.4,0.033,0.77769,4.53,0.168,88.67,675.0,49.09,30.3,0.44799999999999995,0.23600000000000002,0.0,0.0,5624.0,4.218,0.04,1.244,0.9309999999999999,5.891,22.805,23.7,1,42
K00792.01,FALSE POSITIVE,,1.433769925,170.403536,2455003.404,1.268,1.8868,1976.3,0.319,0.1372,46.58,0.026000000000000002,58.99,1920.0,3209.29,2.46,0.353,0.29,0.0,0.0,6017.0,4.22,0.02,1.339,1.083,10.709000000000001,67.788,112.6,1,481
K00603.01,FALSE POSITIVE,,2.192009479,171.671953,2455004.672,1.248,2.9453,1475.6,0.292,0.04695,35.9,0.032,56.89,1446.0,1030.69,2.28,0.45299999999999996,0.233,0.0,0.0,5499.0,4.28,0.04,1.125,0.878,18.653,136.406,131.2,1,612
K03642.01,FALSE POSITIVE,,2.192004364,132.21811399999999,2454965.2180000003,1.003,3.075,99583.0,0.501,0.93609,37.56,0.03,80.68,1118.0,369.54,6.195,0.45399999999999996,0.23399999999999999,0.0,0.0,5306.0,4.6419999999999995,-0.48,0.687,0.765,201.22299999999998,1443.71,298.7,1,285
K00166.01,CONFIRMED,Kepler-479 b,12.49340725,138.462232,2454971.462,0.594,2.2614,715.7,0.025,5.32867,2.2,0.099,89.04,649.0,42.08,35.3,0.509,0.196,0.0,0.0,5207.0,4.561,0.0,0.795,0.84,11.231,66.141,76.2,1,107
K01000.01,FALSE POSITIVE,,0.8568953490000001,133.67521000000002,2454966.675,0.5539999999999999,1.3078,82.2,0.009000000000000001,2.0218700000000003,0.82,0.017,82.56,1881.0,2960.82,4.28,0.33399999999999996,0.29600000000000004,0.0,0.0,6021.0,4.537,-0.34,0.873,0.958,5.316,25.67,33.1,1,1559
K06273.01,FALSE POSITIVE,,49.788613011,175.192714,2455008.193,0.753,7.418069999999999,219219.0,0.55,2.56065,32.57,0.217,89.38,271.0,1.28,69.48899999999999,0.508,0.22399999999999998,0.0,0.0,3892.0,4.708,-0.1,0.542,0.546,943.5169999999999,3280.797,1566.8,1,27
K03997.01,FALSE POSITIVE,,0.552834211,131.75468,2454964.755,1.045,1.2887,145.7,0.063,0.11379,18.09,0.013999999999999999,31.45,3107.0,21895.36,1.225,0.486,0.213,0.0,0.0,5132.0,3.675,-0.08,2.648,1.2109999999999999,4.688,21.23,30.0,1,2417
K02812.01,CONFIRMED,Kepler-1354 b,76.6139446,153.79301,2454986.793,0.851,10.22,498.7,0.023,0.11129000000000001,2.61,0.35200000000000004,88.5,466.0,11.12,32.6,0.307,0.306,0.0,0.0,6173.0,4.408,-0.28,1.03,0.988,8.368,22.447,28.6,1,18
K02603.01,CANDIDATE,,73.711039,202.7848,2455035.785,0.284,10.062000000000001,136.7,0.011000000000000001,0.5574899999999999,1.77,0.374,89.7,563.0,23.81,54.3,0.324,0.305,0.0,0.0,6374.0,4.1930000000000005,0.1,1.5019999999999998,1.284,5.266,15.418,21.1,1,17
K00103.01,CANDIDATE,,14.91095177,141.336726,2454974.337,0.013999999999999999,3.325,864.5,0.027000000000000003,3.70254,2.62,0.11599999999999999,89.98,694.0,54.87,35.174,0.40399999999999997,0.262,0.0,0.0,5650.0,4.5,-0.04,0.899,0.932,20.151,107.959,116.9,1,93
K00793.01,FALSE POSITIVE,,10.31872301,173.31543,2455006.315,1.215,3.8360000000000003,871.7,0.247,0.03681,28.59,0.094,78.15,876.0,139.26,5.92,0.366,0.284,0.0,0.0,5927.0,4.409,0.07,1.06,1.05,9.855,34.775,38.2,1,130
K05983.01,FALSE POSITIVE,,8.412008943,139.6485198,2454972.649,0.539,5.41096,136113.0,0.354,0.8635,50.83,0.083,87.91,1100.0,345.76,14.782,0.315,0.302,0.0,0.0,6247.0,4.225,-0.2,1.314,1.057,1879.5220000000002,12396.622,5696.2,1,156
K01023.01,FALSE POSITIVE,,8.4120069,139.64745,2454972.647,0.022000000000000002,3.923,819.6,0.025,1.26754,1.71,0.07,89.93,590.0,28.69,16.8,0.6579999999999999,0.083,0.0,0.0,4502.0,4.668,-0.26,0.621,0.662,16.051,40.857,39.7,1,156
K00053.01,FALSE POSITIVE,,3.388887193,172.259054,2455005.259,0.387,2.4475,11267.8,0.098,2.13082,10.72,0.044000000000000004,87.97,1212.0,511.3,10.9,0.40399999999999997,0.262,0.0,0.0,5780.0,4.438,0.0,1.0,1.0,56.536,462.33099999999996,162.9,1,391
K00379.01,FALSE POSITIVE,,6.71725648,170.99733,2455003.997,0.163,2.5207,272.7,0.015,3.5621300000000002,2.78,0.076,89.54,1264.0,603.71,20.41,0.359,0.289,0.0,0.0,6078.0,4.093999999999999,0.14,1.683,1.285,5.38,40.415,49.1,2,201
K00379.02,CANDIDATE,,23.1375919,152.17335,2454985.173,0.429,3.35,114.0,0.01,3.96978,1.83,0.17300000000000001,89.49,837.0,115.86,48.3,0.359,0.289,0.0,0.0,6078.0,4.093999999999999,0.14,1.683,1.285,3.568,11.222999999999999,12.9,2,58
K07632.01,FALSE POSITIVE,,39.1307086,165.7408,2454998.741,0.013000000000000001,2.295,201.0,0.013000000000000001,28.373109999999997,1.54,0.231,89.99,600.0,30.75,131.9,0.315,0.303,0.0,0.0,6295.0,4.401,-0.16,1.08,1.065,3.34,7.125,7.4,1,33
K03674.01,FALSE POSITIVE,,175.06586091,179.043787,2455012.044,1.149,4.5181,45134.0,0.45399999999999996,11.33013,40.63,0.594,89.75,312.0,2.24,263.8,0.324,0.298,0.0,0.0,6021.0,4.57,-0.5,0.8190000000000001,0.922,180.783,406.42800000000005,320.6,1,8
K07633.01,FALSE POSITIVE,,0.73975345,131.81739,2454964.817,0.525,4.2,481.8,0.02,0.09411,2.09,0.015,67.89,1818.0,2580.0,1.396,0.526,0.18600000000000003,0.0,0.0,5271.0,4.436,0.21,0.935,0.8690000000000001,3.363,10.834000000000001,86.2,1,1810
K00378.01,FALSE POSITIVE,,4.94402197,173.75191999999998,2455006.752,1.157,4.062,363.3,0.177,0.0098,32.92,0.059000000000000004,60.24,1419.0,958.29,2.33,0.353,0.29,0.0,0.0,6013.0,4.035,0.02,1.7,1.141,5.835,27.533,33.0,1,269
K03702.01,FALSE POSITIVE,,4.944046127,134.192012,2454967.192,0.9640000000000001,4.503340000000001,112503.0,0.49700000000000005,0.7014699999999999,54.29,0.057,84.28,1069.0,308.53,9.677999999999999,0.40399999999999997,0.262,0.0,0.0,5780.0,4.438,0.0,1.0,1.0,176.373,883.069,537.2,1,123
K06274.01,CANDIDATE,,18.1772927,145.8085,2454978.808,0.039,4.703,213.1,0.013000000000000001,1.53164,1.5,0.14,89.93,737.0,69.62,29.91,0.319,0.302,0.0,0.0,6158.0,4.455,-0.06,1.026,1.092,3.611,7.401,7.9,1,71
K02009.01,CANDIDATE,,86.74908069999998,170.29281,2455003.293,0.003,9.179,547.1,0.021,1.00742,2.23,0.371,90.0,398.0,5.94,73.73,0.45299999999999996,0.233,0.0,0.0,5579.0,4.419,0.0,0.97,0.9009999999999999,9.7,29.135,35.7,1,14
K03687.01,FALSE POSITIVE,,8.097050622,138.423529,2454971.424,0.5920000000000001,5.6736,65620.0,0.24600000000000002,0.49695,24.01,0.07200000000000001,87.17,891.0,149.48,11.987,0.35600000000000004,0.28600000000000003,0.0,0.0,5753.0,4.423,-0.56,0.894,0.7709999999999999,129.43200000000002,636.406,404.9,1,78
K00380.01,FALSE POSITIVE,,8.0970583,170.81044,2455003.81,0.9590000000000001,5.699,680.7,0.03,0.02141,4.83,0.085,76.81,1203.0,495.31,4.202,0.293,0.31,0.0,0.0,6573.0,4.2,-0.2,1.455,1.23,23.679000000000002,99.102,76.4,1,168
K02156.01,CONFIRMED,Kepler-1124 b,2.852348262,132.044534,2454965.045,0.295,0.7051,1402.9,0.035,67.07426,1.66,0.03,89.45,621.0,34.95,30.7,0.24,0.442,0.0,0.0,3731.0,4.83,-0.28,0.433,0.46299999999999997,4.592,23.92,33.3,1,471
K06276.01,CANDIDATE,,3.09872834,134.39281,2454967.393,0.133,1.89,248.0,0.013999999999999999,3.9500800000000003,0.64,0.031,89.39,579.0,26.6,12.61,0.263,0.426,0.0,0.0,3628.0,4.842,-0.2,0.41,0.42700000000000005,3.0789999999999997,7.87,10.1,1,434
K06277.01,FALSE POSITIVE,,0.648868342,131.842892,2454964.8430000003,1.172,2.82428,34769.5,0.435,0.32303000000000004,72.32,0.015,52.61,2882.0,16368.52,1.93,0.289,0.31,0.0,0.0,6531.0,4.12,-0.34,1.524,1.117,284.353,3760.127,477.0,1,1035
K00488.01,CONFIRMED,Kepler-575 b,9.3789167,176.45197,2455009.452,0.6709999999999999,3.3427,563.5,0.023,0.97711,2.03,0.079,87.68,803.0,98.22,16.56,0.35600000000000004,0.28600000000000003,0.0,0.0,5684.0,4.493,-0.66,0.8079999999999999,0.741,5.37,36.624,42.6,1,141
K04655.01,CANDIDATE,,17.543847,138.9151,2454971.915,0.579,5.9479999999999995,196.3,0.013000000000000001,0.40576999999999996,1.15,0.126,88.23,658.0,44.42,18.76,0.324,0.298,0.0,0.0,5957.0,4.579,-0.6,0.7909999999999999,0.865,3.1010000000000004,8.433,9.9,1,81
K01021.01,FALSE POSITIVE,,0.54624855,178.5614,2455011.5609999998,1.215,2.0543,639.7,0.243,0.15067,18.93,0.012,24.42,1837.0,2677.36,1.334,0.39799999999999996,0.267,0.0,0.0,5414.0,4.625,-0.44,0.7140000000000001,0.792,3.87,11.877,42.9,1,2385
K03855.01,FALSE POSITIVE,,0.546248198,131.58531100000002,2454964.585,0.946,2.1081,114528.0,0.49700000000000005,1.08368,54.23,0.013000000000000001,68.45,2227.0,5820.72,2.58,0.40399999999999997,0.262,0.0,0.0,5780.0,4.438,0.0,1.0,1.0,30.261999999999997,266.622,263.1,1,1136
K06278.01,FALSE POSITIVE,,5.088582739,134.055128,2454967.055,1.195,7.6066,448.9,0.21600000000000003,0.0033399999999999997,46.02,0.067,43.96,1786.0,2400.3,1.66,0.345,0.252,0.0,0.0,7514.0,4.052,-0.2,1.955,1.571,4.235,26.635,40.3,1,265
K04944.01,FALSE POSITIVE,,1.52327807,132.3306,2454965.331,0.026000000000000002,3.813,924.2,0.026000000000000002,0.26437,22.88,0.026000000000000002,89.53,3461.0,33813.44,3.1889999999999996,0.6829999999999999,0.08199999999999999,0.0,0.0,4477.0,2.633,0.22,7.912000000000001,0.981,4.242,23.374000000000002,78.5,1,881
K03704.01,FALSE POSITIVE,,1.523298835,132.32762,2454965.328,0.41,5.9083,195071.0,0.41200000000000003,0.18070999999999998,38.95,0.024,81.62,1404.0,919.42,2.8089999999999997,0.49700000000000005,0.204,0.0,0.0,5311.0,4.468999999999999,-0.08,0.866,0.804,102.42,792.791,174.4,1,281
K04945.01,FALSE POSITIVE,,45.5827119,138.6761,2454971.676,0.253,3.193,76.5,0.008,10.974860000000001,2.42,0.304,89.86,957.0,198.31,106.4,0.239,0.33399999999999996,0.0,0.0,7266.0,3.8280000000000003,-0.08,2.715,1.807,4.41,8.449,9.6,1,30
K07634.01,FALSE POSITIVE,,80.84069000000001,177.3473,2455010.347,0.003,8.567,9326.0,0.087,1.39147,15.11,0.377,90.0,500.0,14.83,78.34,0.489,0.217,0.0,0.0,5511.0,4.069,0.46,1.597,1.089,14.619000000000002,18.164,21.6,1,4
K04946.01,FALSE POSITIVE,,1.89140138,132.6124,2454965.6119999997,1.222,9.52,557.6,0.247,0.0113,25.67,0.03,18.5,1377.0,849.6,1.288,0.469,0.22399999999999998,0.0,0.0,5504.0,4.466,0.24,0.9520000000000001,0.968,2.9330000000000003,11.012,12.4,1,331
K06279.01,FALSE POSITIVE,,1.89129338,132.6698,2454965.67,0.373,5.6770000000000005,33.8,0.005,0.07934,0.42,0.027000000000000003,81.3,1152.0,416.87,2.4659999999999997,0.551,0.165,0.0,0.0,4986.0,4.558,-0.24,0.733,0.7090000000000001,3.532,12.219000000000001,15.1,1,710
K06280.01,FALSE POSITIVE,,1.89124453,132.6958,2454965.696,0.7340000000000001,5.08,31.0,0.005,0.050769999999999996,1.19,0.027000000000000003,69.79,2200.0,5537.41,2.125,0.308,0.302,0.0,0.0,5850.0,3.72,-1.92,1.9769999999999999,0.7490000000000001,12.45,13.832,19.4,1,711
K04376.01,FALSE POSITIVE,,1.8912851000000002,132.67600000000002,2454965.676,1.216,6.182,1223.4,0.259,0.01599,19.96,0.027000000000000003,32.77,1061.0,299.44,1.446,0.627,0.10800000000000001,0.0,0.0,4700.0,4.605,0.0,0.7070000000000001,0.7340000000000001,3.412,17.58,25.7,1,329
K00084.01,CONFIRMED,Kepler-19 b,9.286964466,135.9945,2454968.995,0.004,3.3649,691.7,0.024,2.2084599999999996,2.1,0.084,89.99,762.0,79.68000000000002,21.594,0.442,0.24,0.0,0.0,5546.0,4.575,-0.14,0.81,0.907,25.726,223.709,251.9,1,144
K04581.01,CANDIDATE,,6.0059966,133.404,2454966.404,0.135,3.096,39.2,0.006,1.69412,0.73,0.066,89.48,1130.0,385.87,14.78,0.359,0.287,0.0,0.0,6103.0,4.331,-0.04,1.16,1.05,3.125,8.857999999999999,7.8,1,227
K02648.01,FALSE POSITIVE,,0.631795416,132.53963000000002,2454965.54,0.433,1.0703,145.2,0.011000000000000001,3.4572199999999995,1.88,0.015,84.05,2797.0,14547.08,4.18,0.295,0.313,0.0,0.0,6414.0,4.173,-0.04,1.5190000000000001,1.256,4.4639999999999995,14.677,24.7,1,1049
K03217.01,FALSE POSITIVE,,5.09506,132.4511,2454965.451,0.691,5.73,23.6,0.005,0.09204,2.14,0.07200000000000001,82.09,2247.0,6030.14,5.02,0.27,0.32299999999999995,0.0,0.0,6700.0,3.48,-0.1,4.146,1.893,4.143,8.147,7.6,1,274
K01025.01,FALSE POSITIVE,,37.478349200000004,157.31713,2454990.317,1.161,5.317,1467.9,0.209,0.08267999999999999,10.05,0.16899999999999998,86.37,262.0,1.12,18.31,0.263,0.426,0.0,0.0,3687.0,4.813,-0.2,0.44,0.45899999999999996,9.634,17.833,18.3,1,35
K01030.01,CANDIDATE,,9.22961384,138.43961000000002,2454971.44,0.067,2.235,492.1,0.02,7.35865,2.79,0.09300000000000001,89.88,1021.0,257.11,32.12,0.33399999999999996,0.302,0.0,0.0,6320.0,4.3469999999999995,0.24,1.252,1.273,4.041,16.375,19.3,1,142
K04947.01,FALSE POSITIVE,,6.70258007,134.37408,2454967.374,1.237,4.632,859.0,0.27,0.01726,403.01,0.08800000000000001,68.98,2635.0,11398.6,3.45,0.594,0.139,0.0,0.0,4799.0,2.475,-0.18,13.652000000000001,2.031,4.07,16.534000000000002,23.0,1,84
K03709.01,FALSE POSITIVE,,205.58333090000002,234.74625600000002,2455067.746,1.215,6.0353,24872.0,0.42700000000000005,3.32051,42.69,0.6829999999999999,89.64,323.0,2.58,195.0,0.303,0.303,0.0,0.0,6328.0,4.516,-0.5,0.915,1.0,120.947,275.901,216.1,1,7
K00489.01,FALSE POSITIVE,,2.217038096,171.69586999999999,2455004.696,0.754,1.8575,543.7,0.023,0.9940399999999999,3.23,0.037000000000000005,83.2,1697.0,1956.29,6.37,0.303,0.316,0.0,0.0,6521.0,4.352,0.21,1.276,1.334,10.11,39.439,49.5,2,605
K06282.01,FALSE POSITIVE,,87.87826191000002,194.105106,2455027.105,0.585,12.8138,339056.0,0.618,1.2105700000000001,110.85,0.381,89.58,530.0,18.65,79.062,0.37200000000000005,0.27899999999999997,0.0,0.0,5784.0,3.985,-0.32,1.642,0.951,7804.1359999999995,20777.648,1974.6,1,0
K07635.01,CANDIDATE,,60.458443,136.3553,2454969.355,0.451,8.43,175.2,0.012,0.63366,1.59,0.302,89.48,511.0,16.14,49.7,0.40399999999999997,0.262,0.0,0.0,5865.0,4.297,0.02,1.181,1.008,3.7289999999999996,8.225,9.7,1,24
K04629.01,FALSE POSITIVE,,0.592562969,131.9017,2454964.902,1.252,3.0869,1546.4,0.29600000000000004,0.13537000000000002,25.97,0.013000000000000001,22.94,1967.0,3520.7,1.359,0.373,0.27899999999999997,0.0,0.0,5728.0,4.575,-0.32,0.804,0.8959999999999999,5.848,13.556,100.4,1,1911
K04948.01,FALSE POSITIVE,,6.2095391,135.2715,2454968.2709999997,0.308,2.752,47.9,0.006,2.2107,30.47,0.064,88.93,4585.0,104479.02,16.52,0.867,-0.057999999999999996,0.0,0.0,3861.0,1.06,-0.22,46.169,0.893,3.8960000000000004,9.014,8.3,1,220
K02064.01,CANDIDATE,,6.31219171,136.93315,2454969.933,0.018000000000000002,4.9377,403.7,0.018000000000000002,0.46943999999999997,2.17,0.07,89.9,1096.0,342.04,9.962,0.319,0.302,0.0,0.0,6322.0,4.426,-0.12,1.075,1.124,5.2410000000000005,28.344,35.6,1,215
K06283.01,FALSE POSITIVE,,15.926632768,145.5519669,2454978.5519999997,0.672,7.42888,271858.0,0.579,0.95814,57.95,0.12,88.36,670.0,47.68,23.421,0.46,0.22899999999999998,0.0,0.0,5496.0,4.471,0.06,0.917,0.907,1480.0439999999999,8439.168,2278.9,1,0
